mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.753851079940796,0.26652805742522495,1.2018194198608398,0.10896712874137249,0.1,scale,rbf,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.9011436207135917,0.9090164977555648,0.8942194224628626,0.8958362256467213,0.8895946133555463,0.8979620759868574,0.006646255990321131,7
17.871537351608275,0.42389900363276783,1.3647066116333009,0.05655325283704934,0.1,0.01,rbf,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.9011812207876347,0.9069137859225322,0.8905346152066267,0.8989223240316534,0.8849379888009626,0.8964979869498819,0.007816576200038748,8
16.041412687301637,0.3249062577715179,1.222393798828125,0.03670846347569314,0.1,0.1,rbf,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8978521680781155,0.9064249849599704,0.8942743764172336,0.8921600953306492,0.8908527696793003,0.8963128788930538,0.0055827949378431906,9
12.989748573303222,0.4310470030622033,0.9041690349578857,0.08920063654209628,1.0,scale,rbf,"{'clf__C': 1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.9030004859086491,0.9113477023462446,0.8957002869174882,0.89957309454394,0.8893516590309593,0.8997946457494562,0.007343287528609713,5
13.896578979492187,0.13657312880946038,0.8938403129577637,0.06703208877668025,1.0,0.01,rbf,"{'clf__C': 1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.9032145170993566,0.9107113934008977,0.8952114859549263,0.9013345133971956,0.8885389189689481,0.899802165764265,0.0074958461565617345,4
12.41619234085083,0.12308980467674643,0.7482476711273194,0.028319706736189255,1.0,0.1,rbf,"{'clf__C': 1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.9023583923365264,0.9115009949558054,0.8956597945300571,0.8967675505576379,0.8908932620667316,0.8994359988893518,0.007049300700443471,6
11.678693675994873,0.22803822941479912,0.6337997913360596,0.040099771106009,10.0,scale,rbf,"{'clf__C': 10, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.9048081817761117,0.9136210606691656,0.8941037299273452,0.9007502660928317,0.8909771391549817,0.9008520755240872,0.0080220029925173,3
11.486970472335816,0.1253630141781086,0.7116992473602295,0.04028507660922879,10.0,0.01,rbf,"{'clf__C': 10, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.904018580221204,0.911619579804711,0.8963626266833262,0.9030814706835114,0.8895367670877874,0.900923804896108,0.007471301541168488,1
11.455306577682496,0.9661143016821903,0.6574454307556152,0.020932677030079824,10.0,0.1,rbf,"{'clf__C': 10, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.903830579850988,0.9134272756721735,0.8939909297052154,0.9001862649821833,0.8929178814382897,0.9008705863297699,0.007449503271451039,2
