index,mean_abs,variance,std,rms,energy,skewness,kurtosis,peak,papr,fft_peak,dominant_bin,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_flatness,psd_max,psd_mean,autocorr_peak,cov_trace,max_eigenvalue,eigenvalue_ratio
14,0.878974151132775,0.22254276210519552,0.47174438216601533,0.9975661985376097,0.9951383204647779,0.6363621872395847,0.208215474685856,2.548755458255088,6.527890899573193,86.79331602649765,255,0.0008935444163541428,0.2879011771325547,7.886675274482545,0.9216087911942437,2.482934994214704,0.9918757403360261,0.0634370370834166,7.976717693198333,1.1287272380219677,1.2808005159809706
15,0.9127364991672879,0.22231821783756178,0.47150632852334207,1.0273296134881533,1.0554061347497183,0.658573947512919,0.4427502739685214,2.790684155868895,7.379072189737795,93.4742899029353,2,-0.0018188402118130844,0.28758874004684065,7.893181509142446,0.923249932426471,2.115473776080649,1.0494851191762529,0.05058833613322027,8.44215134904893,1.1725485647941145,1.2447168908541006
16,0.9046798992218802,0.22266980332596953,0.4718790134409132,1.0203506864711176,1.0411155233820808,0.5966520463058025,0.3684349497941688,3.0205599287443703,8.763467721131153,98.1266261580798,98,0.00036146683472753385,0.29152795820106886,7.864936889547655,0.9017904167011402,2.3607175422007223,1.0416983402260525,0.055246133108711674,8.328185076466756,1.1498953126221514,1.27742640750794
17,0.8860617615257476,0.20334333831406196,0.4509360689876803,0.9942076159194179,0.9884487835521727,0.5189868482034921,-0.11997211625925575,2.4607227621355117,6.125918320548057,93.9764541967892,-6,-0.006989480965281266,0.2882974899111017,7.873699595300281,0.9067057699504574,2.6328688409955516,0.9893400387403224,0.0423716094486991,7.886769798065016,1.1655677079487858,1.3667803804460168
18,0.9121182268475034,0.23952921232250599,0.4894172170270535,1.0351274665807781,1.0714888720699398,0.6829255954291152,0.4529741845599804,3.1477952208812954,9.247519979794157,92.43303899534644,486,-0.001809205259271856,0.28842911412155514,7.873998835409944,0.9110478664066788,2.6585065167210375,1.075029207684695,0.08932574873258493,8.564807500459619,1.1471869072137264,1.2445873007810524
19,0.9028624715488878,0.22734256055695257,0.47680453076386825,1.0210304613910002,1.0425032030883186,0.5557038803776647,0.01678878599847522,2.6249420670342936,6.609400177253869,92.46542543982683,-183,0.005932285094615017,0.2875975654328567,7.892916211812617,0.9252877741798872,2.4251057343848443,1.0224222478878395,0.04666575254763362,8.36543603257011,1.1789372548879415,1.2952756115274233
20,0.900151758806634,0.20953855812396743,0.45775381825165307,1.009857290416148,1.0198117470066443,0.4999632233142706,-0.14262358459265467,2.4096732178084124,5.693722428341104,93.59778690395036,132,-0.005510213513905156,0.28802384104604994,7.877288161689729,0.9178499986849382,3.7799009826921908,0.9895663626888261,0.055569843192078645,8.145780224383829,1.172454942715433,1.4031450256975133
21,0.8952825998370041,0.21356278708404464,0.462128539568857,1.0075185956869233,1.01509372065495,0.510746603944154,-0.20570565623087145,2.4355950456925797,5.843916779200369,85.51461062650809,219,0.0023517177112146064,0.289383913550324,7.886445471416456,0.9204667580666789,2.425477293478092,0.9922604621110609,0.06645243317590446,8.120827184317921,1.1165797309942818,1.225695249711664
22,0.8904082682098287,0.22117742216841707,0.4702950373631611,1.0069778082285843,1.0140043062648436,0.5564360707268303,0.025518792581419092,2.5514477777632734,6.41997841865815,80.25165592784225,-175,-0.008733723575088599,0.28650209140535443,7.900020598966745,0.930141101695905,2.1267864510183387,1.0047303186238985,0.08252792716841353,8.113130124558026,1.161182000709114,1.3903307077977172
23,0.9023631161230803,0.23466283854951164,0.4844201054348505,1.0241689469461897,1.0489220318888672,0.6913108833899461,0.16740993513000957,2.6159365300171964,6.523958617542807,82.9194553346599,-76,-0.002719276669533425,0.2882801626070928,7.89745937916237,0.9287915712061035,2.7026785056994584,1.0543736897127038,0.04760910907260634,8.368607911910082,1.1709291156828878,1.2511923696711016
24,0.8703795046326801,0.22012478448202238,0.46917457783006783,0.988779685555206,0.977685266566652,0.6387683756859537,0.2280743482631129,2.6328727215533068,7.090235482667825,74.75935352036102,380,-0.0038315758410021428,0.28710272372757484,7.898449208758013,0.9274937833485433,2.2468488836315768,0.9758258676051472,0.07836332879504387,7.80624636333824,1.1038495073817387,1.3114757489431748
25,0.9168080195567359,0.21425664696454455,0.4628786525262799,1.0270314462995225,1.0547935916880888,0.5617389949498338,0.048303348060945606,2.625483146813988,6.535081184145183,89.25386790834474,-420,-0.00370361905811379,0.2890813471554018,7.888432001413676,0.9217125726478071,2.75458961888521,1.0705953940113797,0.09132178345984465,8.414593798515325,1.144445030987808,1.1942196663478402
26,0.8581599992676613,0.2144118038843305,0.46304622218989167,0.9751155768560991,0.9508503882274029,0.7422260154087083,0.5957304447046954,2.996975360263162,9.446135187218312,73.95750074980332,-265,-0.004124742188398183,0.2885107483609586,7.915954194785526,0.9392431414724305,2.228002791069868,0.9313986347993412,0.07128772652307905,7.591579275860233,1.0607271618897511,1.302681086242317
27,0.8986140322019436,0.21646801325207554,0.46526123119391277,1.0119165934612948,1.0239751921223115,0.5940922546917751,-0.07041482606931515,2.4615916173008787,5.917558684015709,84.08343386227538,192,-0.005973898439612558,0.2856405787622332,7.887310949107006,0.915899207139528,2.2676338356833976,1.0510058655989738,0.058609801393929725,8.201629819049588,1.174473106614916,1.2823078048842844
28,0.9049257397434475,0.22816416978471576,0.4776653324082833,1.0232569395000168,1.0470547642349413,0.6901618228676878,0.4601799089963281,3.018924578655252,8.704325621649222,86.56043079504421,-88,0.007664971558480249,0.28871530302100096,7.897944057096168,0.9283245672836086,3.030102062094511,1.0568371172010038,0.04810608564726956,8.370050031599737,1.158573478349346,1.2418276841960627
29,0.9053722321451012,0.21675714843505917,0.4655718509908639,1.0180648442876625,1.0364560271744625,0.7698058266967076,0.9940156522647912,3.1524626811946637,9.588463664404578,94.27652399438487,-128,-0.0018359224017635608,0.28925793861920124,7.895949098893465,0.9273896294899514,2.616155907238249,1.0294044693469724,0.06727490556228136,8.314322088739896,1.1561905450024943,1.213000464586135
30,0.8669468225625798,0.21406902838702221,0.46267594316867416,0.9826829710228907,0.9656658215383755,0.6234121410540441,0.13072030017207448,2.595031017832381,6.973619479228481,82.72429218222031,-270,-0.0014124462215312002,0.28871088688098917,7.92240965510332,0.9442364062743296,1.854699078082348,0.9591540311009084,0.06992481943350273,7.688881695719062,1.0343165727326016,1.1731403317983344
31,0.9209991669702308,0.24509515985339403,0.4950708634664274,1.0456264272737434,1.0933346254132532,0.7016967447233354,0.3035105291605933,2.998035592327751,8.220920845215586,84.34481534550095,-150,0.0007240368742067103,0.2866077364178555,7.8935985946617695,0.9270381405445062,2.722489779568134,1.082772241432632,0.06281794669351425,8.765531394681844,1.238862700368499,1.2631998260947892
32,0.8869938123488479,0.234690293311662,0.48444844236684464,1.0106672629786746,1.0214483164568053,0.7294756422384968,0.14741537615856792,2.5350605567651887,6.2915880548441825,80.55440957636007,-400,0.007296290971117451,0.2849184951464261,7.891590282436852,0.9228930612784134,2.6970537821298532,1.0203277026872524,0.06364249832771282,8.176083773848196,1.1462496352183975,1.2834740624689343
33,0.8995000175105023,0.2097865939832622,0.4580246652564272,1.009399264654307,1.018886875484656,0.46624875691007384,-0.24145166025006626,2.5173272154941246,6.21946995523608,92.20818114339289,143,0.0003406864015511365,0.2879294663004283,7.8860437416384555,0.9202222417022359,2.6160213291021868,1.0044686345414844,0.07772494485769382,8.141798882611123,1.2099819752209904,1.3714821958104748
34,0.8873713647139986,0.2095269486769008,0.4577411371909901,0.9984762829388013,0.9969548875912853,0.6448666162706624,0.46591842926809557,3.0475528535078182,9.31594649919796,84.6790100488206,-248,-0.002682967800135647,0.29226759215683185,7.907238326714107,0.9339722212578367,2.2780452533732136,0.9824889709220385,0.05298610712995212,7.956341511639991,1.089667843228828,1.273273069094295
35,0.8933228589146879,0.21468262316528292,0.4633385621392665,1.0063341161983899,1.0127083534247943,0.7722920812217089,0.9705850944875545,2.964442242929546,8.677639304482232,85.52191197708868,-394,0.002174404860823806,0.2884588489494635,7.909066863610581,0.9365582648995581,2.3283964377750355,0.9885762179220015,0.09324027220568859,8.112218079167356,1.1274593370017638,1.2279199990007696
36,0.8904882772525282,0.2110815890748614,0.4594361643088857,1.0020234333582407,1.004050960999037,0.6684911693733347,0.4628460417092035,2.695020640736933,7.233832281544761,85.64326404472926,22,-0.003670246535283025,0.2882411698295397,7.8944594412798175,0.9246413010616641,2.117225412219652,0.9954983815480404,0.07271547829480164,8.034340462590722,1.1202117055357241,1.3237372589228573
37,0.9017828874428753,0.22778199457133821,0.4772651197933264,1.020291316564121,1.0409943706561475,0.7966742543819318,0.7849305916279672,3.1313275597249817,9.419082910221196,100.35172876936672,56,0.0017679194087356486,0.28601696215505196,7.895000601298079,0.9262010240484169,2.246281479703304,1.0470592763096798,0.0614330359558922,8.30579890737763,1.2213832028890184,1.348140770170609
